685,solemn,adj.严肃的；庄严的，隆重的
686,chip,n.木屑，碎片；芯片；缺口；圆形筹码；v.使碎…
687,foster,adj.收养的；v.培养
688,accomplish,vt.（通过努力）完成；实现
689,principal,n.校长；adj.主要的，首要的
690,extensively,adv.广泛地
691,component,n.零件，组成部分；adj.组成的
692,reverse,v.倒（车）；n.逆向，逆转；adj.相反的
693,ingredient,n.（烹调的）原料
694,nitrogen,n.氮，氮气
695,relationship,n.关系
696,topic,n.话题，主题
697,bury,v.隐藏，埋藏；埋葬
698,comparison,n.比较；比较等级；对照；比喻
699,migration,n.迁徙，迁移
700,graze,v.（牲畜）吃草；n.擦，擦伤
701,wing,n.翅膀；v.飞行
702,showmen,n.玩杂耍的人，表演者
703,lizard,n.蜥蜴
704,participant,n.参与者，参加者
705,Rockies,n.落基山脉
706,ignite,v.点燃，燃烧
707,aqueduct,n.渡槽，导水管，沟渠
708,secrete,v.分泌；私下侵吞
709,phenomenon,n.现象；奇迹；奇才
710,entrance,n.入口，通道；v.使出神，使入迷（读作/ɪn…
711,sulfur,n.硫磺
712,intense,adj.强烈的，激烈的；紧张的；认真的；热情的，热…
713,cliff,n.悬崖；峭壁
714,antibiotic,n.抗生素；adj.抗菌的
715,barter,v.以物易物；n.物物交换
716,subjected,adj.从属于……的
717,sink,n.水槽，洗碗池；vt.（使）下沉，（使）降低…
718,universality,n.普遍性，一般性
719,engineering,n.工程；工程师行业
720,shrub,n.灌木
721,article,n.文章；物品
722,stoneware,n.石制品，粗陶器
723,cone,n.甜筒；圆锥体；球果；vt.使成锥形
724,frontier,n.边境，国界；边远地区，边界地区
725,biologist,n.生物学家
726,aware,adj.意识到的
727,fern,n.羊齿植物，蕨类植物
728,reflect,v.倒映；反映；仔细思考；反思，反省
729,gazelles,n.瞪羚（gazelle的复数）
730,predator,n.捕食性动物
731,cohesive,adj.团结的；紧密结合的
732,illustrate,v.（用示例、图画等）说明，解释
733,imagine,v.想象，幻想；设想，猜想；认为
734,colonial,adj.殖民地的，关于殖民的；n.殖民地居民
735,interdependence,n.互相依赖
736,elevation,n.高度
737,tribe,n.部落
738,symbol,n.象征
739,larva,n.幼虫，幼体
740,dam,n.水坝；母兽
741,aim,v.瞄准；力求达到，力争做到；n.目标；对准
742,watercolor,n.水彩，水彩画
743,supercontinent,n.超大陆
744,illustration,n.插图
745,scavenger,n.捡垃圾者；食腐动物；vi.作清道夫
746,blowhole,n.（鲸、海豚等的）喷水孔，通风孔，气泡
747,flight,n.航班；空中航行
748,compose,v.创作
749,aesthetic,adj.美学的；审美的；美的；艺术的
750,annual,adj.年度的，一年一次的；n.年鉴
751,bloodhound,n.侦探猎犬，毫不放松的追赶着，侦探
752,comprise,vt.构成，由……组成；包含，包括
753,liberty,n.自由
754,dynamic,adj.有活力的，有生气的；n.动力
755,bullrush,n.芦苇，宽叶香蒲，灯芯草
756,absorb,v.吸收
757,notion,n.观点，看法；概念，观念；突然的念头；意图
758,adequate,adj.足够的，充分的；尚可的，过得去的
759,fossilization,n.成为化石，石化
760,odd,adj.奇怪的；古怪的；奇数的
761,remarkable,adj.显著的，非凡的，卓越的
762,enzyme,n.【生化】酶
763,analyst,n.分析员
764,transportation,n.运输工具
765,cranial,adj.头盖的，头盖形的
766,approximately,adv.近似地，大约
767,expert,n.专家；adj.熟练的
768,therapy,n.治疗，理疗
769,equivalent,adj.相等的；等值的；n.同义词；等价物
770,cure,vt.治愈，治疗
771,inhabit,v.居住于
772,successional,adj.连续性的，继续的，接连的
773,acorn,n.橡（树果）实，槲果
774,saint,n.圣人
775,galaxy,n.星系
776,consciousness,n.意识，知觉
777,variable,adj.易变的，可变的；n.变量，可变物
778,establish,v.建立；确立
779,interview,n.面试；v.面试
780,opponent,n.对手，敌手，对抗者；adj.对立的；敌对的
781,peepshow,n.西洋镜
782,procedure,n.步骤；程序；手续
783,acreage,n.面积，英亩数
784,grain,n.谷物，谷粒；v.使成粒状
785,spark,n.火花，火星；v.发出火花
786,priority,n.优先考虑的事
787,scuba,n.自携式水下呼吸器
788,gosling,n.小鹅，年轻无知者
789,metallic,adj.金属的；金属般的
790,manufacture,vt.生产，制造；n.制造业；（复数）产品
791,grant,v.允许，同意，准允；n.拨款
792,economy,n.经济
793,sociobiology,n.生物社会学
794,offspring,n.后代
795,cause,v.引起，导致，造成，使发生；n.原因，理由
796,identical,adj.相同的，同一的；n.完全相同的事物
797,specimen,n.标本
798,Philadelphia,n.费城（美国宾夕法尼亚州东南部港市）
799,fleece,n.羊毛，羊毛状物；v.剪羊毛，诈取
800,minor,adj.较小的
801,injure,vt.使受伤
802,inner,adj.内部的，里面的；内心的；n.内部，里面
803,evidence,n.证物；证据，证明；v.证明
804,identify,v.识别出；认出；确定，鉴定
805,porous,adj.可渗透的，多孔的，可穿越的
806,Himalayas,n.喜马拉雅山脉
807,mammal,n.哺乳动物
808,population,n.人口
809,strip,v.脱衣服；剥去；夺去；n.长条形土地
810,seek,v.寻找；探寻；寻求；争取
811,rough,adj.粗糙的
812,perishable,adj.（食物）易坏的，易消亡的；n.易腐坏的东西
813,dwarf,n.侏儒；adj.矮生动物或植物的；发育不全的；vt…
814,botanist,n.植物学家
815,arboreal,adj.栖息在树上的
816,differentiate,v.区别，区分；使有差异
817,absorption,n.吸收；全神贯注；合并
818,edge,n.（悬崖、峭壁的）边缘；v.（使）徐徐移动；给……
819,source,n.来源；出处
820,compound,n.【化学】化合物；复合物；adj.合成的；复合…
821,painter,n.画家
822,spray,n.喷雾；浪花；vi.飞溅，喷；vt.向……扫射
823,original,adj.最初的，原始的，原来的
824,convention,n.会议；习俗；惯例
825,recruitment,n.征募新兵
826,Greek,adj.希腊的，希腊人的，希腊语的；n.希腊人，希…
827,belong,v.属于，附属
828,settlement,n.协议；解决；结算；定居点
829,rural,adj.乡村的，田园的
830,woolly,adj.羊毛制的
831,primate,n.首领，大主教，灵长类的动物
832,rust,v.生锈；氧化；n.锈
833,lumber,v.缓慢地移动；拖累，迫使担负；伐木；杂乱地堆积…
834,avoid,v.避免，防止
835,astronomy,n.天文学
836,innovation,n.创新，革新
837,erect,v.建造，建立；搭建，竖起；adj.直立的，垂直的
838,marsh,n.湿地；沼泽
839,award,n.奖品；奖学金；vt.授予；奖励
840,scent,n.气味；香味；迹象；v.嗅到；察觉
841,stress,n.压力；强调；节拍；v.加压力于；使紧张；强调
842,glacial,adj.冰河时代的
843,extremely,adv.极其，非常
844,tobacco,n.烟草，烟叶
845,terra,n.土地，地球
846,exposition,n.阐述；展览会，博览会
847,limestone,n.【地质学】石灰岩；石灰石
848,patent,n.专利；adj.显然的，明显的；有专利的；v.取…
849,glacier,n.冰川，冰河
850,brilliance,n.光辉；辉煌；(色彩)鲜明
851,bias,n.偏心；偏见；v.使有偏见
852,ethological,adj.行为学的，行为性的
853,considerably,adv.非常地；大幅度地
854,quantity,n.数量，数额
855,visual,adj.看的，视觉的
856,exploit,vt.剥削；开发，开拓（读作/ɛkˈsplɔɪt/）；n.辉煌…
857,theory,n.理论，原理；推测
858,toll,n.（道路等的）通行费；伤亡人数；v.敲钟
859,rear,adj.背面的；n.后部；v.抚养
860,coverage,n.新闻报道；覆盖范围
861,halite,n.岩盐
862,prior,adj.优先的；事先的
863,Pleistocene,n.更新世，更新世岩
864,intensify,v.增强；加剧
865,notwithstanding,prep.尽管，虽然；adv.尽管，虽然
866,furniture,n.家具；装置；设备
867,bonito,n.鲣，狐鲣
868,convenience,n.方便；便利设施
869,apart,adv.分离地，分开地；adj.分隔的，拆开的，撇…
870,evolve,v.进化
871,tricycle,n.三轮车，机器三轮车
872,relief,n.安慰；缓解；减轻；浮雕
873,differ,vi.相异，不同于
874,shelve,v.放置架子上；（计划等）搁浅
875,model,n.模型；模特；v.模仿
876,melody,n.旋律，悦耳的音乐
877,dioxide,n.二氧化物
878,automated,adj.自动化的；机械化的
879,generation,n.一代；一代人
880,ranch,n.大农场
881,herb,n.草本植物
882,pregnant,adj.怀孕的，妊娠的
883,dweller,n.居住者
884,temper,n.脾气，性情；vt.使缓和
885,weigh,vt.称重
886,excess,adj.额外的，过量的，过度的，附加的（读作/ˈɛk…
887,calculation,n.计算
888,contraction,n.收缩，紧缩；缩写式
889,theorist,n.理论家
890,meaningful,adj.有意义的，意味深长的
891,adept,adj.熟练的；n.专家，能手（读作/ˈædˌɛpt/）
892,rudimentary,adj.基本的，初期的；发育不完全的
893,conductor,n.指挥；售票员
894,visible,adj.可见的
895,leadership,n.领导，领导地位；领导能力
896,superiority,n.优越（性），优等
897,migrate,v.迁徙；迁移
898,cargo,n.货物
899,destruction,n.破坏，毁灭
900,decay,v.腐烂；衰退；腐朽；n.腐烂；衰退；腐败
901,candidate,n.候选人，申请人
902,individual,adj.个别的；个人的；n.个人
903,direct,adj.笔直的；直达的；直接的；v.指导，引导；ad…
904,encroach,v.侵犯，侵占；蚕食（on）
905,residence,n.住宅
906,scurry,v.快速疾走，急跑，急躁不安地来回走动
907,invasion,n.侵略，入侵
908,independence,n.（国家的）独立；（人的）自立
909,readily,adv.欣然地；容易地
910,urban,adj.城市的，城镇的，都市的
